article_id,rating_approach,label,intention_type,article_url
4814,1,Credible information,,https://www.lifesitenews.com/opinion/archbishop-vigano-poland-is-falling-to-the-same-satanic-lobby-holding-other-nations-hostage/
4815,2,Disinformation,Undermining the credibility of public institutions,https://thepeoplesvoice.tv/school-children-in-wales-to-be-served-bugs-for-lunch/
4815,1,Disinformation,Promoting social stereotypes/antagonisms,https://thepeoplesvoice.tv/school-children-in-wales-to-be-served-bugs-for-lunch/
4815,3,Disinformation,"Undermining the credibility of public institutions, Promoting social stereotypes/antagonisms",https://thepeoplesvoice.tv/school-children-in-wales-to-be-served-bugs-for-lunch/
4817,1,Credible information,,https://www.euractiv.com/section/tech/news/eu-consumer-protection-laws-in-need-of-reform-reveals-eu-commissions-digital-fairness-fitness-check/
4817,2,Credible information,,https://www.euractiv.com/section/tech/news/eu-consumer-protection-laws-in-need-of-reform-reveals-eu-commissions-digital-fairness-fitness-check/
4817,3,Credible information,,https://www.euractiv.com/section/tech/news/eu-consumer-protection-laws-in-need-of-reform-reveals-eu-commissions-digital-fairness-fitness-check/
4818,2,Credible information,,https://apnews.com/article/eu-china-ev-electric-vehicles-duties-tariffs-1ae2ff03f316de858d077595f9cc148b
4818,1,Credible information,,https://apnews.com/article/eu-china-ev-electric-vehicles-duties-tariffs-1ae2ff03f316de858d077595f9cc148b
4818,3,Credible information,,https://apnews.com/article/eu-china-ev-electric-vehicles-duties-tariffs-1ae2ff03f316de858d077595f9cc148b
4819,3,Credible information,,https://apnews.com/article/election-trump-harris-violent-protests-jan-6-025832e5e391539d87d49ba76a7cddea
4819,2,Credible information,,https://apnews.com/article/election-trump-harris-violent-protests-jan-6-025832e5e391539d87d49ba76a7cddea
4819,1,Credible information,,https://apnews.com/article/election-trump-harris-violent-protests-jan-6-025832e5e391539d87d49ba76a7cddea
4820,1,Hard to say,,https://apnews.com/article/trump-election-lies-rogan-interview-ballots-voting-c8c06eb608c1b1ae8ca0e93ec1022b02
4820,3,Credible information,,https://apnews.com/article/trump-election-lies-rogan-interview-ballots-voting-c8c06eb608c1b1ae8ca0e93ec1022b02
4820,2,Credible information,,https://apnews.com/article/trump-election-lies-rogan-interview-ballots-voting-c8c06eb608c1b1ae8ca0e93ec1022b02
4821,1,Disinformation,Changing political views,https://www.politifact.com/factchecks/2024/sep/05/instagram-posts/no-kamala-harris-did-not-say-she-will-shut-down-x/
4821,2,Credible information,,https://www.politifact.com/factchecks/2024/sep/05/instagram-posts/no-kamala-harris-did-not-say-she-will-shut-down-x/
4821,3,Credible information,,https://www.politifact.com/factchecks/2024/sep/05/instagram-posts/no-kamala-harris-did-not-say-she-will-shut-down-x/
4822,3,Credible information,,https://apnews.com/article/un-yemen-houthis-humanitarian-rights-arrests-famine-5924ba2d1320cbb4cb3adcbc5b3c4f57
4822,2,Credible information,,https://apnews.com/article/un-yemen-houthis-humanitarian-rights-arrests-famine-5924ba2d1320cbb4cb3adcbc5b3c4f57
4822,1,Hard to say,,https://apnews.com/article/un-yemen-houthis-humanitarian-rights-arrests-famine-5924ba2d1320cbb4cb3adcbc5b3c4f57
4826,3,Disinformation,Undermining international organizations and alliances,https://thepeoplesvoice.tv/europeans-are-now-being-force-fed-bugs-in-pizza-pasta-and-cookies-without-their-consent/
4826,2,Disinformation,Undermining international organizations and alliances,https://thepeoplesvoice.tv/europeans-are-now-being-force-fed-bugs-in-pizza-pasta-and-cookies-without-their-consent/
4826,1,Disinformation,Promoting social stereotypes/antagonisms,https://thepeoplesvoice.tv/europeans-are-now-being-force-fed-bugs-in-pizza-pasta-and-cookies-without-their-consent/
4827,1,Credible information,,https://www.euronews.com/next/2024/05/07/disinformation-probes-too-late-to-make-a-difference
4827,3,Credible information,,https://www.euronews.com/next/2024/05/07/disinformation-probes-too-late-to-make-a-difference
4827,2,Credible information,,https://www.euronews.com/next/2024/05/07/disinformation-probes-too-late-to-make-a-difference
4830,1,Credible information,,https://apnews.com/article/sweden-nato-us-russia-ukraine-8372bc866c8ddcf42d2b8209fa5cd2b1
4830,3,Credible information,,https://apnews.com/article/sweden-nato-us-russia-ukraine-8372bc866c8ddcf42d2b8209fa5cd2b1
4830,2,Credible information,,https://apnews.com/article/sweden-nato-us-russia-ukraine-8372bc866c8ddcf42d2b8209fa5cd2b1
4833,2,Credible information,,https://apnews.com/article/bulgaria-election-parliament-russia-vazrazhdane-borissov-453f4caf833da0a79f02cf5a8f3f1058
4833,1,Credible information,,https://apnews.com/article/bulgaria-election-parliament-russia-vazrazhdane-borissov-453f4caf833da0a79f02cf5a8f3f1058
4833,3,Credible information,,https://apnews.com/article/bulgaria-election-parliament-russia-vazrazhdane-borissov-453f4caf833da0a79f02cf5a8f3f1058
4835,1,Credible information,,https://www.euractiv.com/section/global-europe/news/davos-2024-global-elite-gather-against-wefs-most-complex-backdrop-so-far/
4835,3,Credible information,,https://www.euractiv.com/section/global-europe/news/davos-2024-global-elite-gather-against-wefs-most-complex-backdrop-so-far/
4835,2,Credible information,,https://www.euractiv.com/section/global-europe/news/davos-2024-global-elite-gather-against-wefs-most-complex-backdrop-so-far/
4836,2,Credible information,,https://www.nbcnews.com/politics/2024-election/harris-softens-bidens-dark-warnings-state-democracy-joyful-message-rcna165618
4836,3,Credible information,,https://www.nbcnews.com/politics/2024-election/harris-softens-bidens-dark-warnings-state-democracy-joyful-message-rcna165618
4836,1,Credible information,,https://www.nbcnews.com/politics/2024-election/harris-softens-bidens-dark-warnings-state-democracy-joyful-message-rcna165618
4837,1,Disinformation,Undermining international organizations and alliances,https://www.naturalnews.com/2024-10-11-eu-mulling-database-all-citizens-personal-assets.html
4837,2,Disinformation,"Undermining the credibility of public institutions, Undermining international organizations and alliances",https://www.naturalnews.com/2024-10-11-eu-mulling-database-all-citizens-personal-assets.html
4837,3,Disinformation,"Undermining the credibility of public institutions, Undermining international organizations and alliances",https://www.naturalnews.com/2024-10-11-eu-mulling-database-all-citizens-personal-assets.html
4839,1,Inconsistent with the topic,,https://harbingersdaily.com/democrats-and-globalists-urgently-prepare-to-re-impose-covid-style-policies-on-schools/
4839,2,Disinformation,"Undermining the credibility of public institutions, Undermining international organizations and alliances, Undermining scientific knowledge",https://harbingersdaily.com/democrats-and-globalists-urgently-prepare-to-re-impose-covid-style-policies-on-schools/
4839,3,Disinformation,"Undermining the credibility of public institutions, Undermining international organizations and alliances, Undermining scientific knowledge",https://harbingersdaily.com/democrats-and-globalists-urgently-prepare-to-re-impose-covid-style-policies-on-schools/
4840,1,Hard to say,,https://www.lifenews.com/2024/05/29/louisiana-governor-signs-law-blocking-who-and-un-from-having-jurisdiction-there/
4840,3,Disinformation,Undermining international organizations and alliances,https://www.lifenews.com/2024/05/29/louisiana-governor-signs-law-blocking-who-and-un-from-having-jurisdiction-there/
4840,2,,,https://www.lifenews.com/2024/05/29/louisiana-governor-signs-law-blocking-who-and-un-from-having-jurisdiction-there/
4843,1,Disinformation,"Undermining the credibility of public institutions, Changing political views, Undermining international organizations and alliances",https://expose-news.com/2023/03/18/world-split-into-two-and-nato-wants-war-with-russia/
4843,3,Disinformation,"Undermining the credibility of public institutions, Undermining international organizations and alliances",https://expose-news.com/2023/03/18/world-split-into-two-and-nato-wants-war-with-russia/
4843,2,Disinformation,"Undermining the credibility of public institutions, Undermining international organizations and alliances",https://expose-news.com/2023/03/18/world-split-into-two-and-nato-wants-war-with-russia/
4844,1,Credible information,,https://www.bbc.com/news/articles/crkmpe53l6jo
4844,3,Credible information,,https://www.bbc.com/news/articles/crkmpe53l6jo
4844,2,Credible information,,https://www.bbc.com/news/articles/crkmpe53l6jo
4845,3,Disinformation,Changing political views,https://thepeoplesvoice.tv/report-germany-is-preparing-for-russia-nato-war/
4845,1,Disinformation,Changing political views,https://thepeoplesvoice.tv/report-germany-is-preparing-for-russia-nato-war/
4845,2,Disinformation,Changing political views,https://thepeoplesvoice.tv/report-germany-is-preparing-for-russia-nato-war/
4846,2,Credible information,,https://www.euronews.com/my-europe/2024/10/28/european-commissions-planned-budget-link-to-economic-reforms-a-mistake-says-top-mep
4846,1,Credible information,,https://www.euronews.com/my-europe/2024/10/28/european-commissions-planned-budget-link-to-economic-reforms-a-mistake-says-top-mep
4846,3,Credible information,,https://www.euronews.com/my-europe/2024/10/28/european-commissions-planned-budget-link-to-economic-reforms-a-mistake-says-top-mep
4848,1,Credible information,,https://www.euronews.com/next/2024/09/12/more-dsa-probes-coming-soon-says-top-official-eu-commission
4848,2,Credible information,,https://www.euronews.com/next/2024/09/12/more-dsa-probes-coming-soon-says-top-official-eu-commission
4848,3,Credible information,,https://www.euronews.com/next/2024/09/12/more-dsa-probes-coming-soon-says-top-official-eu-commission
4850,1,Credible information,,https://apnews.com/article/georgia-russia-election-european-union-8f040cb30e1d9c9e778383cbcbb7b2c1
4850,2,Credible information,,https://apnews.com/article/georgia-russia-election-european-union-8f040cb30e1d9c9e778383cbcbb7b2c1
4850,3,Credible information,,https://apnews.com/article/georgia-russia-election-european-union-8f040cb30e1d9c9e778383cbcbb7b2c1
4851,1,Disinformation,"Undermining the credibility of public institutions, Undermining international organizations and alliances, Promoting social stereotypes/antagonisms, Undermining scientific knowledge",https://thepeoplesvoice.tv/you-will-eat-bugs-and-be-happy-uk-school-kids-to-eat-mealworms-as-part-of-great-reset-rollout/
4851,2,Disinformation,Undermining international organizations and alliances,https://thepeoplesvoice.tv/you-will-eat-bugs-and-be-happy-uk-school-kids-to-eat-mealworms-as-part-of-great-reset-rollout/
4851,3,Disinformation,Undermining international organizations and alliances,https://thepeoplesvoice.tv/you-will-eat-bugs-and-be-happy-uk-school-kids-to-eat-mealworms-as-part-of-great-reset-rollout/
4852,2,Credible information,,https://apnews.com/article/united-nations-guatemala-belize-russia-ukraine-gambia-genital-cutting-cuba-91733358c069861c18f04be4fb1f1594
4852,1,Credible information,,https://apnews.com/article/united-nations-guatemala-belize-russia-ukraine-gambia-genital-cutting-cuba-91733358c069861c18f04be4fb1f1594
4852,3,Credible information,,https://apnews.com/article/united-nations-guatemala-belize-russia-ukraine-gambia-genital-cutting-cuba-91733358c069861c18f04be4fb1f1594
4853,1,Disinformation,Undermining international organizations and alliances,https://thepeoplesvoice.tv/putin-calls-plans-to-attack-nato-bullshit/
4853,2,Disinformation,Undermining international organizations and alliances,https://thepeoplesvoice.tv/putin-calls-plans-to-attack-nato-bullshit/
4853,3,Disinformation,Undermining international organizations and alliances,https://thepeoplesvoice.tv/putin-calls-plans-to-attack-nato-bullshit/
4854,3,Disinformation,"Undermining the credibility of public institutions, Promoting social stereotypes/antagonisms, Undermining scientific knowledge",https://www.lifesitenews.com/analysis/japan-still-pushing-globalist-insect-eating-fad-despite-continuing-population-collapse/
4854,2,Disinformation,"Undermining the credibility of public institutions, Undermining scientific knowledge",https://www.lifesitenews.com/analysis/japan-still-pushing-globalist-insect-eating-fad-despite-continuing-population-collapse/
4854,1,Disinformation,Promoting social stereotypes/antagonisms,https://www.lifesitenews.com/analysis/japan-still-pushing-globalist-insect-eating-fad-despite-continuing-population-collapse/
4857,1,Disinformation,"Changing political views, Undermining international organizations and alliances",https://thepeoplesvoice.tv/nato-chief-warns-that-war-with-russia-could-last-decades/
4857,3,Disinformation,"Changing political views, Undermining international organizations and alliances",https://thepeoplesvoice.tv/nato-chief-warns-that-war-with-russia-could-last-decades/
4857,2,Disinformation,Changing political views,https://thepeoplesvoice.tv/nato-chief-warns-that-war-with-russia-could-last-decades/
4859,1,Credible information,,https://apnews.com/article/election-officials-funding-2024-congress-voting-trump-harris-republican-6dd24206909c05d229c5b1967b254f32
4859,3,Credible information,,https://apnews.com/article/election-officials-funding-2024-congress-voting-trump-harris-republican-6dd24206909c05d229c5b1967b254f32
4859,2,Credible information,,https://apnews.com/article/election-officials-funding-2024-congress-voting-trump-harris-republican-6dd24206909c05d229c5b1967b254f32
4860,1,Credible information,,https://www.politifact.com/factchecks/2024/apr/10/facebook-posts/false-claim-resurfaces-about-who-pandemic-treaty-a/
4860,2,Credible information,,https://www.politifact.com/factchecks/2024/apr/10/facebook-posts/false-claim-resurfaces-about-who-pandemic-treaty-a/
4860,3,Credible information,,https://www.politifact.com/factchecks/2024/apr/10/facebook-posts/false-claim-resurfaces-about-who-pandemic-treaty-a/
4861,2,Credible information,,https://www.euronews.com/2024/09/05/american-right-wing-influencers-duped-to-work-for-covert-russian-influence-operation-us-sa
4861,1,Hard to say,,https://www.euronews.com/2024/09/05/american-right-wing-influencers-duped-to-work-for-covert-russian-influence-operation-us-sa
4861,3,Credible information,,https://www.euronews.com/2024/09/05/american-right-wing-influencers-duped-to-work-for-covert-russian-influence-operation-us-sa
4863,3,Disinformation,Undermining international organizations and alliances,https://www.naturalnews.com/2024-10-21-eu-ban-gas-diesel-2035-unrealistic-bmw.html
4863,2,Disinformation,Undermining international organizations and alliances,https://www.naturalnews.com/2024-10-21-eu-ban-gas-diesel-2035-unrealistic-bmw.html
4863,1,Disinformation,Undermining the credibility of public institutions,https://www.naturalnews.com/2024-10-21-eu-ban-gas-diesel-2035-unrealistic-bmw.html
4865,1,Hard to say,,https://www.naturalnews.com/2024-01-29-eu-official-brags-police-target-conspiracy-theories.html
4865,3,Disinformation,Undermining the credibility of public institutions,https://www.naturalnews.com/2024-01-29-eu-official-brags-police-target-conspiracy-theories.html
4865,2,Disinformation,Undermining the credibility of public institutions,https://www.naturalnews.com/2024-01-29-eu-official-brags-police-target-conspiracy-theories.html
4866,1,Credible information,,https://apnews.com/article/russia-putin-election-trump-harris-biden-a94e45dfb0912bf44d5f83532b977b3b
4866,3,Credible information,,https://apnews.com/article/russia-putin-election-trump-harris-biden-a94e45dfb0912bf44d5f83532b977b3b
4866,2,Credible information,,https://apnews.com/article/russia-putin-election-trump-harris-biden-a94e45dfb0912bf44d5f83532b977b3b
4871,2,Credible information,,https://apnews.com/article/nato-summit-trump-biden-europe-ukraine-e45273ef1bd408d72245f8f7fd1ec5c0
4871,1,Credible information,,https://apnews.com/article/nato-summit-trump-biden-europe-ukraine-e45273ef1bd408d72245f8f7fd1ec5c0
4871,3,Credible information,,https://apnews.com/article/nato-summit-trump-biden-europe-ukraine-e45273ef1bd408d72245f8f7fd1ec5c0
4872,2,Disinformation,"Undermining the credibility of public institutions, Undermining scientific knowledge",https://thepeoplesvoice.tv/uk-supermarkets-begin-selling-bugs-to-low-income-families/
4872,1,Disinformation,Promoting social stereotypes/antagonisms,https://thepeoplesvoice.tv/uk-supermarkets-begin-selling-bugs-to-low-income-families/
4872,3,Disinformation,"Undermining the credibility of public institutions, Undermining scientific knowledge",https://thepeoplesvoice.tv/uk-supermarkets-begin-selling-bugs-to-low-income-families/
4875,3,Credible information,,https://www.euronews.com/my-europe/2024/10/03/european-parliament-reveals-format-for-commissioner-confirmation-hearings
4875,1,Hard to say,,https://www.euronews.com/my-europe/2024/10/03/european-parliament-reveals-format-for-commissioner-confirmation-hearings
4875,2,Credible information,,https://www.euronews.com/my-europe/2024/10/03/european-parliament-reveals-format-for-commissioner-confirmation-hearings
4877,3,Credible information,,https://www.politifact.com/factchecks/2024/jul/23/instagram-posts/fact-check-post-says-there-are-9-states-where-bide/
4877,1,Hard to say,,https://www.politifact.com/factchecks/2024/jul/23/instagram-posts/fact-check-post-says-there-are-9-states-where-bide/
4877,2,Credible information,,https://www.politifact.com/factchecks/2024/jul/23/instagram-posts/fact-check-post-says-there-are-9-states-where-bide/
4878,2,Credible information,,https://www.euractiv.com/section/politics/news/russias-grip-on-moldova-elections-calls-for-urgent-eu-support-say-slovak-experts/
4878,1,Credible information,,https://www.euractiv.com/section/politics/news/russias-grip-on-moldova-elections-calls-for-urgent-eu-support-say-slovak-experts/
4878,3,Credible information,,https://www.euractiv.com/section/politics/news/russias-grip-on-moldova-elections-calls-for-urgent-eu-support-say-slovak-experts/
4879,3,Credible information,,https://eu.usatoday.com/story/news/politics/elections/2024/09/04/doj-indicts-russians-who-used-tennessee-company-to-push-disinformation/75078657007/
4879,2,Credible information,,https://eu.usatoday.com/story/news/politics/elections/2024/09/04/doj-indicts-russians-who-used-tennessee-company-to-push-disinformation/75078657007/
4879,1,Credible information,,https://eu.usatoday.com/story/news/politics/elections/2024/09/04/doj-indicts-russians-who-used-tennessee-company-to-push-disinformation/75078657007/
4880,2,Credible information,,https://www.bbc.com/news/uk-northern-ireland-68923145
4880,1,Credible information,,https://www.bbc.com/news/uk-northern-ireland-68923145
4880,3,Credible information,,https://www.bbc.com/news/uk-northern-ireland-68923145
4881,3,Credible information,,https://www.euractiv.com/section/global-europe/news/nato-member-turkey-to-request-membership-of-russia-led-brics/
4881,1,Credible information,,https://www.euractiv.com/section/global-europe/news/nato-member-turkey-to-request-membership-of-russia-led-brics/
4881,2,Credible information,,https://www.euractiv.com/section/global-europe/news/nato-member-turkey-to-request-membership-of-russia-led-brics/
4882,3,Disinformation,Undermining the credibility of public institutions,https://thepeoplesvoice.tv/wef-insider-admits-silicon-valley-bank-crash-is-a-great-reset-scam/
4882,1,Credible information,,https://thepeoplesvoice.tv/wef-insider-admits-silicon-valley-bank-crash-is-a-great-reset-scam/
4882,2,Disinformation,Undermining the credibility of public institutions,https://thepeoplesvoice.tv/wef-insider-admits-silicon-valley-bank-crash-is-a-great-reset-scam/
4883,1,Credible information,,https://www.snopes.com/fact-check/bill-gates-cop28/
4883,3,Credible information,,https://www.snopes.com/fact-check/bill-gates-cop28/
4883,2,Credible information,,https://www.snopes.com/fact-check/bill-gates-cop28/
4884,1,Credible information,,https://www.euronews.com/business/2024/10/15/eu-agrees-to-follow-us-uk-in-settling-securities-trades-faster
4884,3,Credible information,,https://www.euronews.com/business/2024/10/15/eu-agrees-to-follow-us-uk-in-settling-securities-trades-faster
4884,2,Credible information,,https://www.euronews.com/business/2024/10/15/eu-agrees-to-follow-us-uk-in-settling-securities-trades-faster
4885,2,Credible information,,https://www.euractiv.com/section/global-europe/news/putin-warns-the-west-a-russia-nato-conflict-is-just-one-step-from-ww3/
4885,1,Credible information,,https://www.euractiv.com/section/global-europe/news/putin-warns-the-west-a-russia-nato-conflict-is-just-one-step-from-ww3/
4885,3,Credible information,,https://www.euractiv.com/section/global-europe/news/putin-warns-the-west-a-russia-nato-conflict-is-just-one-step-from-ww3/
4887,2,Disinformation,"Undermining the credibility of public institutions, Undermining international organizations and alliances",https://www.naturalnews.com/2024-03-13-eu-shifting-war-economy-boost-arms-industry.html
4887,1,Disinformation,"Undermining international organizations and alliances, Undermining scientific knowledge",https://www.naturalnews.com/2024-03-13-eu-shifting-war-economy-boost-arms-industry.html
4887,3,Disinformation,"Undermining the credibility of public institutions, Undermining international organizations and alliances",https://www.naturalnews.com/2024-03-13-eu-shifting-war-economy-boost-arms-industry.html
4888,2,Disinformation,Undermining the credibility of public institutions,https://www.naturalnews.com/2024-04-11-europe-monitor-private-online-chats-child-abuse.html
4888,3,Disinformation,"Undermining the credibility of public institutions, Undermining international organizations and alliances",https://www.naturalnews.com/2024-04-11-europe-monitor-private-online-chats-child-abuse.html
4888,1,Disinformation,"Undermining the credibility of public institutions, Undermining international organizations and alliances",https://www.naturalnews.com/2024-04-11-europe-monitor-private-online-chats-child-abuse.html
4890,3,Disinformation,"Undermining the credibility of public institutions, Undermining international organizations and alliances",https://expose-news.com/2023/11/10/welcome-to-the-great-reseer/
4890,1,Disinformation,Undermining international organizations and alliances,https://expose-news.com/2023/11/10/welcome-to-the-great-reseer/
4890,2,Disinformation,"Undermining the credibility of public institutions, Undermining international organizations and alliances",https://expose-news.com/2023/11/10/welcome-to-the-great-reseer/
4891,3,Disinformation,Undermining international organizations and alliances,https://thepeoplesvoice.tv/nato-launches-biggest-military-exercise-in-history-as-ww3-fears-mount/
4891,2,Disinformation,Undermining international organizations and alliances,https://thepeoplesvoice.tv/nato-launches-biggest-military-exercise-in-history-as-ww3-fears-mount/
4891,1,Disinformation,"Undermining the credibility of public institutions, Undermining international organizations and alliances, Promoting social stereotypes/antagonisms",https://thepeoplesvoice.tv/nato-launches-biggest-military-exercise-in-history-as-ww3-fears-mount/
4892,2,Disinformation,Promoting social stereotypes/antagonisms,https://www.naturalnews.com/2024-03-15-europe-food-crisis-war-games-global-crisis.html
4892,3,Disinformation,"Undermining international organizations and alliances, Promoting social stereotypes/antagonisms",https://www.naturalnews.com/2024-03-15-europe-food-crisis-war-games-global-crisis.html
4892,1,Disinformation,"Undermining the credibility of public institutions, Undermining scientific knowledge",https://www.naturalnews.com/2024-03-15-europe-food-crisis-war-games-global-crisis.html
4895,3,Disinformation,"Undermining the credibility of public institutions, Undermining international organizations and alliances",https://www.lifesitenews.com/analysis/uns-tyrannical-pact-for-the-future-translated-from-globalist-gobbledygook-into-plain-english/
4895,2,Disinformation,"Undermining the credibility of public institutions, Undermining international organizations and alliances",https://www.lifesitenews.com/analysis/uns-tyrannical-pact-for-the-future-translated-from-globalist-gobbledygook-into-plain-english/
4895,1,Disinformation,"Undermining the credibility of public institutions, Undermining international organizations and alliances",https://www.lifesitenews.com/analysis/uns-tyrannical-pact-for-the-future-translated-from-globalist-gobbledygook-into-plain-english/
4896,3,Credible information,,https://www.euronews.com/next/2024/10/03/czechia-cyprus-portugal-urged-to-comply-with-dsa
4896,1,Credible information,,https://www.euronews.com/next/2024/10/03/czechia-cyprus-portugal-urged-to-comply-with-dsa
4896,2,Credible information,,https://www.euronews.com/next/2024/10/03/czechia-cyprus-portugal-urged-to-comply-with-dsa
4898,1,Disinformation,Undermining international organizations and alliances,https://www.naturalnews.com/2024-05-28-nato-global-criminal-cabal-pushing-pedophilia-trans.html
4898,3,Disinformation,"Undermining international organizations and alliances, Promoting social stereotypes/antagonisms",https://www.naturalnews.com/2024-05-28-nato-global-criminal-cabal-pushing-pedophilia-trans.html
4898,2,Disinformation,"Undermining international organizations and alliances, Promoting social stereotypes/antagonisms",https://www.naturalnews.com/2024-05-28-nato-global-criminal-cabal-pushing-pedophilia-trans.html
4899,3,Disinformation,"Undermining the credibility of public institutions, Changing political views, Undermining international organizations and alliances",https://expose-news.com/2024/04/17/eu-officials-dodge-their-own-surveillance-law/
4899,2,Disinformation,"Undermining the credibility of public institutions, Undermining international organizations and alliances",https://expose-news.com/2024/04/17/eu-officials-dodge-their-own-surveillance-law/
4899,1,Disinformation,Changing political views,https://expose-news.com/2024/04/17/eu-officials-dodge-their-own-surveillance-law/
4900,1,Credible information,,https://apnews.com/article/moldova-elections-referendum-eu-russia-sandu-9411ab04ffb3230a83a4f8751c4e2414
4900,3,Credible information,,https://apnews.com/article/moldova-elections-referendum-eu-russia-sandu-9411ab04ffb3230a83a4f8751c4e2414
4900,2,Credible information,,https://apnews.com/article/moldova-elections-referendum-eu-russia-sandu-9411ab04ffb3230a83a4f8751c4e2414
4901,1,Credible information,,https://apnews.com/article/kashmir-election-phase-3-india-pakistan-419006d6b3e53bb931751a20134a82eb
4901,3,Credible information,,https://apnews.com/article/kashmir-election-phase-3-india-pakistan-419006d6b3e53bb931751a20134a82eb
4901,2,Credible information,,https://apnews.com/article/kashmir-election-phase-3-india-pakistan-419006d6b3e53bb931751a20134a82eb
4902,2,Credible information,,https://www.euronews.com/my-europe/2024/09/05/commission-nominee-sees-energy-transition-as-route-to-closer-european-integration
4902,1,Credible information,,https://www.euronews.com/my-europe/2024/09/05/commission-nominee-sees-energy-transition-as-route-to-closer-european-integration
4902,3,Credible information,,https://www.euronews.com/my-europe/2024/09/05/commission-nominee-sees-energy-transition-as-route-to-closer-european-integration
4904,1,Credible information,,https://www.euronews.com/health/2024/09/05/eu-closer-to-rules-saving-childrens-toys-from-toxic-chemicals
4904,3,Credible information,,https://www.euronews.com/health/2024/09/05/eu-closer-to-rules-saving-childrens-toys-from-toxic-chemicals
4904,2,Credible information,,https://www.euronews.com/health/2024/09/05/eu-closer-to-rules-saving-childrens-toys-from-toxic-chemicals
4905,1,Credible information,,https://www.euronews.com/next/2024/05/01/pravda-russias-disinformation-network-expanding-in-europe-despite-efforts-to-stop-it
4905,3,Credible information,,https://www.euronews.com/next/2024/05/01/pravda-russias-disinformation-network-expanding-in-europe-despite-efforts-to-stop-it
4905,2,Credible information,,https://www.euronews.com/next/2024/05/01/pravda-russias-disinformation-network-expanding-in-europe-despite-efforts-to-stop-it
4906,1,Credible information,,https://apnews.com/article/mozambique-election-frelimo-vote-6987692541d92a9c6a287be4af89a524
4906,2,Credible information,,https://apnews.com/article/mozambique-election-frelimo-vote-6987692541d92a9c6a287be4af89a524
4906,3,Credible information,,https://apnews.com/article/mozambique-election-frelimo-vote-6987692541d92a9c6a287be4af89a524
4907,2,Credible information,,https://www.euronews.com/next/2024/09/05/threat-is-ongoing-as-russian-doppelganger-operation-continues-on-x-and-meta-despite-eu-pro
4907,1,Credible information,,https://www.euronews.com/next/2024/09/05/threat-is-ongoing-as-russian-doppelganger-operation-continues-on-x-and-meta-despite-eu-pro
4907,3,Credible information,,https://www.euronews.com/next/2024/09/05/threat-is-ongoing-as-russian-doppelganger-operation-continues-on-x-and-meta-despite-eu-pro
4908,3,Credible information,,https://www.euronews.com/my-europe/2024/09/26/six-eu-countries-call-for-tough-dsa-action-against-platforms-like-shein-temu
4908,1,Credible information,,https://www.euronews.com/my-europe/2024/09/26/six-eu-countries-call-for-tough-dsa-action-against-platforms-like-shein-temu
4908,2,Credible information,,https://www.euronews.com/my-europe/2024/09/26/six-eu-countries-call-for-tough-dsa-action-against-platforms-like-shein-temu
4909,3,Disinformation,Undermining international organizations and alliances,https://www.naturalnews.com/2024-01-22-nato-holds-biggest-military-exercise-prepare-russia.html
4909,2,Disinformation,Undermining international organizations and alliances,https://www.naturalnews.com/2024-01-22-nato-holds-biggest-military-exercise-prepare-russia.html
4909,1,Hard to say,,https://www.naturalnews.com/2024-01-22-nato-holds-biggest-military-exercise-prepare-russia.html
4910,1,Credible information,,https://www.bbc.com/news/articles/cvg3lky7z7eo
4910,2,Credible information,,https://www.bbc.com/news/articles/cvg3lky7z7eo
4910,3,Credible information,,https://www.bbc.com/news/articles/cvg3lky7z7eo
4911,3,Credible information,,https://www.bbc.com/news/articles/c9ez1zzmmjzo
4911,2,Credible information,,https://www.bbc.com/news/articles/c9ez1zzmmjzo
4911,1,Credible information,,https://www.bbc.com/news/articles/c9ez1zzmmjzo
4912,3,Credible information,,https://www.euronews.com/next/2024/10/29/eu-commission-warns-overlapping-rules-offer-loopholes-for-big-tech
4912,2,Credible information,,https://www.euronews.com/next/2024/10/29/eu-commission-warns-overlapping-rules-offer-loopholes-for-big-tech
4912,1,Credible information,,https://www.euronews.com/next/2024/10/29/eu-commission-warns-overlapping-rules-offer-loopholes-for-big-tech
4915,1,Hard to say,,https://apnews.com/article/un-artificial-intelligence-global-governance-risks-benefits-f755788da7d5905fcc2d44edf93c4bec
4915,2,Credible information,,https://apnews.com/article/un-artificial-intelligence-global-governance-risks-benefits-f755788da7d5905fcc2d44edf93c4bec
4915,3,Credible information,,https://apnews.com/article/un-artificial-intelligence-global-governance-risks-benefits-f755788da7d5905fcc2d44edf93c4bec
4916,2,Credible information,,https://www.euronews.com/my-europe/2024/10/02/spain-should-have-been-punished-for-lax-budget-eu-advisors-say
4916,3,Credible information,,https://www.euronews.com/my-europe/2024/10/02/spain-should-have-been-punished-for-lax-budget-eu-advisors-say
4916,1,Credible information,,https://www.euronews.com/my-europe/2024/10/02/spain-should-have-been-punished-for-lax-budget-eu-advisors-say
4918,3,Disinformation,Undermining scientific knowledge,https://www.lifesitenews.com/opinion/is-ai-a-demonic-transhumanist-trojan-horse/
4918,2,Disinformation,Undermining scientific knowledge,https://www.lifesitenews.com/opinion/is-ai-a-demonic-transhumanist-trojan-horse/
4918,1,Disinformation,"Promoting social stereotypes/antagonisms, Undermining scientific knowledge",https://www.lifesitenews.com/opinion/is-ai-a-demonic-transhumanist-trojan-horse/
